-3.1578947368e-01 9.4736842105e-01 -1.2457073669e-01 8.3559150077e-02
-3.1578947368e-01 1.1578947368e+00 -1.4706493112e-02 1.4927732266e-01
-3.1578947368e-01 1.3684210526e+00 -2.9543155035e-02 1.4706189850e-01
-3.1578947368e-01 1.5789473684e+00 -2.7403998150e-02 1.4747549249e-01
-3.1578947368e-01 1.7894736842e+00 -2.4865482310e-02 1.4792466931e-01

-1.0526315789e-01 -1.7894736842e+00 -8.3490160710e-03 -1.4976746620e-01
-1.0526315789e-01 -1.5789473684e+00 -9.1699926505e-03 -1.4971944174e-01
-1.0526315789e-01 -1.3684210526e+00 -9.6482833807e-03 -1.4968938048e-01
-1.0526315789e-01 -1.1578947368e+00 -1.3999523348e-02 -1.4934528230e-01
-1.0526315789e-01 -9.4736842105e-01 1.4989000855e-01 -5.7432863479e-03
-1.0526315789e-01 -7.3684210526e-01 1.5642037986e-02 1.4918219280e-01
-1.0526315789e-01 -5.2631578947e-01 2.8239604124e-02 1.4731776797e-01
-1.0526315789e-01 -3.1578947368e-01 4.7067627663e-02 1.4242414973e-01
-1.0526315789e-01 -1.0526315789e-01 1.0606601718e-01 1.0606601718e-01
-1.0526315789e-01 1.0526315789e-01 1.0606601718e-01 -1.0606601718e-01
-1.0526315789e-01 3.1578947368e-01 4.7067627663e-02 -1.4242414973e-01
-1.0526315789e-01 5.2631578947e-01 2.8239604124e-02 -1.4731776797e-01
-1.0526315789e-01 7.3684210526e-01 1.5642037986e-02 -1.4918219280e-01
-1.0526315789e-01 9.4736842105e-01 1.4989000855e-01 5.7432863479e-03
-1.0526315789e-01 1.1578947368e+00 -1.3999523348e-02 1.4934528230e-01
-1.0526315789e-01 1.3684210526e+00 -9.6482833807e-03 1.4968938048e-01
-1.0526315789e-01 1.5789473684e+00 -9.1699926505e-03 1.4971944174e-01
-1.0526315789e-01 1.7894736842e+00 -8.3490160710e-03 1.4976746620e-01

1.0526315789e-01 -1.7894736842e+00 8.3490160710e-03 -1.4976746620e-01
1.0526315789e-01 -1.5789473684e+00 9.1699926505e-03 -1.4971944174e-01
1.0526315789e-01 -1.3684210526e+00 9.6482833807e-03 -1.4968938048e-01
1.0526315789e-01 -1.1578947368e+00 1.3999523348e-02 -1.4934528230e-01
1.0526315789e-01 -9.4736842105e-01 -1.4989000855e-01 -5.7432863479e-03
1.0526315789e-01 -7.3684210526e-01 -1.5642037986e-02 1.4918219280e-01
1.0526315789e-01 -5.2631578947e-01 -2.8239604124e-02 1.4731776797e-01
1.0526315789e-01 -3.1578947368e-01 -4.7067627663e-02 1.4242414973e-01
